datelastmodified	basisofrecord	country	stateprovince	institutioncode	collectioncode	catalognumber	kingdom	phylum	taxonclass	ordem	family	genus	species	subspecies	scientificname	scientificnameauthor	typestatus	yearcollected	monthcollected	daycollected	collector	collectornumber	fieldnumber	julianday	timeofday	identifiedby	yearidentified	monthidentified	dayidentified	continentocean	county	locality	verbatimlatitude	verbatimlongitude	longitude	latitude	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode	historyofdeposit	depositor	yeardeposited	monthdeposited	daydeposited
2022-07-21T15:48:55	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	35439	Plantae				Fabaceae	Mimosa			Mimosa			2021	09	24	Monteiro, T.C.	518					2021			América	Botucatu	Estrada Municipal Represa do Rio Pardo	22º56'06"s	48º27'30"w	-48.458333	-22.935														BOTU035439					
2022-07-21T15:48:55	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	35467	Plantae				Fabaceae	Mimosa			Mimosa			2021	10	19	Monteiro, T.C.	547					2021			América	Botucatu	Estrada Municipal Represa do Rio Pardo	22º56'06"s	48º27'30"w	-48.458333	-22.935														BOTU035467					
2022-07-21T15:48:55	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	35476	Plantae				Fabaceae	Mimosa			Mimosa			2021	10	19	Monteiro, T.C.	556					2021			América	Botucatu	Estrada Municipal Represa do Rio Pardo	22º56'06"s	48º27'30"w	-48.458333	-22.935														BOTU035476					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	37872	Plantae				Fabaceae	Mimosa			Mimosa			2022	02	02	Radovich, B.C.Monteiro, T.C.	3				Radovich, B.C.	2022	04		América	Botucatu	Morro da Igreja de Rubião Júnior, Distrito de Rubião Júnior	22º53'35.4"s	48º29'28.3"w	-48.491194	-22.893167														BOTU037872					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	37873	Plantae				Fabaceae	Mimosa			Mimosa			2022	02	02	Radovich, B.C.Monteiro, T.C.	4				Radovich, B.C.	2022	04		América	Botucatu	Morro da Igreja de Rubião Júnior, Distrito de Rubião Júnior	22º53'35.4"s	48º29'28.3"w	-48.491194	-22.893167														BOTU037873					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	37875	Plantae				Fabaceae	Mimosa			Mimosa			2022	02	02	Radovich, B.C.Monteiro, T.C.	6				Radovich, B.C.	2022	04		América	Botucatu	Morro da Igreja de Rubião Júnior, Distrito de Rubião Júnior	22º53'35.4"s	48º29'28.3"w	-48.491194	-22.893167														BOTU037875					
2024-07-31T09:11:11	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	38961	Plantae				Fabaceae	Mimosa			Mimosa			2024	04	26	Lopes, M.O.S.Nascimento, G.M.; Coelho, B.A.S.	30								América	Botucatu	Floresta Estadual de Botucatu (FEB)	22º56'28"s	48º27'29"w	-48.458056	-22.941111														BOTU038961					
2024-08-29T16:40:42	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	39327	Plantae				Fabaceae	Mimosa			Mimosa			2024	07	31	Dias, H.B.A.	194				Nascimento, G.M.	2024	08	16	América	Botucatu	Bairro Demétria, Condomínio Atiaia, rua principal de terra	22º57'36"s	48º24'54"w	-48.415	-22.96														BOTU039327					
2024-10-24T09:15:01	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	39836	Plantae				Fabaceae	Mimosa			Mimosa			2024	09	18	Dias, H.B.A.	370				Dias, H.B.A.	2024	09	18	América	Botucatu	Cerrado em frente aos Condomínios Bella Rússia e Bella Turquia	22º54'32.8"s	48º26'00.9"w	-48.433583	-22.909111														BOTU039836					
2025-08-08T11:20:17	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	41689	Plantae				Fabaceae	Mimosa			Mimosa			2025	03	20	Nascimento, G.M.Dias, H.B.A.; Fortuna-Perez, A.P.	972				Nascimento, G.M.	2025	03		América	Botucatu	Jardim Palos Verdes, área verde em frente aos Condomínios Bella Rússia e Bella Turquia	22º54'32"s	48º25'58"w	-48.432778	-22.908889														BOTU041689					
2025-08-08T11:20:17	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	41697	Plantae				Fabaceae	Mimosa			Mimosa			2025	03	20	Nascimento, G.M.Dias, H.B.A.; Fortuna-Perez, A.P.	964				Nascimento, G.M.	2025	03		América	Botucatu	Conjunto Habitacional Roque Ortiz Filho, área verde em frente aos Condomínios Bella Rússia e Bella Turquia	22º54'32"s	48º25'58"w	-48.432778	-22.908889														BOTU041697					
2025-11-28T16:57:58	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	42086	Plantae				Fabaceae	Mimosa			Mimosa			2025	10	31	Dias, H.B.A.	966				Dias, H.B.A.	2025	10	31	América	Botucatu	Jardim Palos Verdes, em frente aos Condomínios Bella Rússia e Bella Turquia	22º54'32.8"s	48º26'00.9"w	-48.433583	-22.909111														BOTU042086					
2022-07-21T15:48:55	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4615	Plantae				Fabaceae	Mimosa			Mimosa			1974	10	26	Medeiros Jr., P.L.									América	Botucatu				-48.439999	-22.879999	40412												<nO>Planta rasteira</nO>	BOTU004615					
2022-07-21T15:48:55	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4616	Plantae				Fabaceae	Mimosa			Mimosa			1974	10	26	Pompei, D.G.	24								América	Itatinga				-48.610001	-23.1	28219												<nO>Arbusto de aprox. 1 m de altura</nO>	BOTU004616					
2022-07-21T15:48:55	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4642	Plantae				Fabaceae	Mimosa			Mimosa			1974	11	09	Araújo, E.	11-G				Amaral Jr., A.	1974	11	12	América	Botucatu				-48.439999	-22.879999	40412												<nO>Plantas pequenas com inflorescência roxas</nO>	BOTU004642					
2022-07-21T15:48:55	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4643	Plantae				Fabaceae	Mimosa			Mimosa			1974	11	15	Pagani, M.I.	48				Camargo, R.A.	2015	11	05	América	Botucatu				-48.439999	-22.879999	40412													BOTU004643					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4647	Plantae				Fabaceae	Mimosa			Mimosa			1974	11	09	Noce, O.F.	11-G				Amaral Jr., A.	1974	11	12	América	Botucatu				-48.439999	-22.879999	40412												<nO>Plantas pequenas com inflorescência roxas</nO>	BOTU004647					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4650	Plantae				Fabaceae	Mimosa			Mimosa			1974	10	26	Francisco Filho, M.C.	11-D				Cota, M.R.C.	2015	11	05	América	Botucatu	Estrada para Itatinga ao lado do aeroporto			-48.439999	-22.879999	40412													BOTU004650					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4652	Plantae				Fabaceae	Mimosa			Mimosa			1974	09	22	Pinto, M.F.F.	8								América	Botucatu				-48.439999	-22.879999	40412												<nO>Planta herbácea, folhas compostas e pilosas, 15 cms de altura, inflorescências amareladas</nO>	BOTU004652					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4666	Plantae				Fabaceae	Mimosa			Mimosa			1974	10	12	Araújo, D.Z.	221								América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto com 2 m de altura</nO>	BOTU004666					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	6574	Plantae				Fabaceae	Mimosa			Mimosa			1975	11	01	Ribeiro, L.A.	2				Cota, M.R.C.	2015	11	05	América	Botucatu				-48.439999	-22.879999	40412												<nO>Árvore + ou - 3 m de altura, com inflorescÇencias amarelas</nO>	BOTU006574					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	6970	Plantae				Fabaceae	Mimosa			Mimosa			1977	10	15	Laperuta Filho, J.	12				Cota, M.R.C.	2015	11	05	América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto de + ou - 1m de altura, inflorescência com flores violetas, possui latex</nO>	BOTU006970					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	7391	Plantae				Fabaceae	Mimosa			Mimosa			1979	11	28	Soliva, E.									América	Botucatu				-48.439999	-22.879999	40412												<nO>Folha verde, bipeenada, + ou - 1m de altura,inflorescência parda, raizpivotante</nO>	BOTU007391					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	8898	Plantae				Fabaceae	Mimosa			Mimosa			1972	03	14	Campos, C.J.	7								América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto com + ou - 1 m de altura com flores lilaz</nO>	BOTU008898					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	36996	Plantae				Fabaceae	Mimosa	bifurca		Mimosa bifurca	Benth.		2022	07	25	Monteiro, T.C.Campos, R.P.; Nascimento, G.M.	739				Radovich, B.C.				América	Botucatu	Estrada em direção à Fazenda Morrinhos	23º02'19"s	48º34'35"w	-48.576389	-23.038611														BOTU036996					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1928	Plantae				Fabaceae	Mimosa	bimucronata		Mimosa bimucronata	(DC.) Kuntze		1971	11	07	Carmo, I.	34				Carmo, I.				América	Botucatu				-48.439999	-22.879999	40412												<nO>Erva rasteira</nO>	BOTU001928					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1930	Plantae				Fabaceae	Mimosa	bimucronata		Mimosa bimucronata	(DC.) Kuntze		1971	11	07	Tonioli, E.	13				Tonioli, E.				América	Botucatu				-48.439999	-22.879999	40412													BOTU001930					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	25954	Plantae				Fabaceae	Mimosa	bimucronata		Mimosa bimucronata	(DC.) Kuntze		2009	11	18	Martins, M.V.Rodrigues, L.M.	114				Martins, M.V.				América	Botucatu		22°52's	48°01'w	-48.016667	-22.866667													<nO>árvore de 2m de altura</nO>	BOTU025954					
2025-03-27T16:35:59	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	23127	Plantae				Fabaceae	Mimosa	caesalpiniifolia		Mimosa caesalpiniifolia	Benth.		2001	02	21	Barros, S.S.U.									América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto 3 m de altura, flores brancas, frutos maduros (cultivada, cerca defensiva)</nO>	BOTU023127					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	21680	Plantae				Fabaceae	Mimosa	ceratonia	pseudo-obovata	Mimosa ceratonia pseudo-obovata	(Taub.) Barneby		1998	06	18	Manara, M.P.Santos, J.B.F.; Lima, V.B.	12								América	Rosana				-53.049999	-22.58	49200												<nO>Trepadeira, caule liso</nO>	BOTU021680					
2025-03-27T16:35:59	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	21687	Plantae				Fabaceae	Mimosa	ceratonia	var. pseudo-obovata	Mimosa ceratonia var. pseudo-obovata	(Taub.) Barneby		1998	06	20	Manara, M.P.Santos, J.B.F.; Lima, V.B.	69								América	Castilho				-51.48	-20.870001	37464												<nO>Trepadeira de 0,2 m de altura, caule liso, fruto verde</nO>	BOTU021687					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1553	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	05	Amaral Jr., A.	1445				Leitão Filho, H.F.	1973	02	23	América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto de até 1,5 m de altura, inflorescência amarela</nO>	BOTU001553					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1884	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	05	Milde, L.C.E.	13				Amaral Jr., A.	1976			América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto, altura de 1,5 m, inflorescências amarelas</nO>	BOTU001884					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1885	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	06	Katayama, P.S.	8				Amaral Jr., A.	1976			América	Botucatu				-48.439999	-22.879999	40412												<nO>Planta arbusto com 1,5 m de altura com inflorescência amarela, sem cheiro</nO>	BOTU001885					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1887	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	19	Malosso, C.R.Malosso, C.R.	14				Amaral Jr., A.	1976			América	Botucatu		22°52'30"s	48°22'30"w	-48.375	-22.875													<nO>Altura de 1,5 m, flor amarela</nO>	BOTU001887					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1896	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	11	09	Cantarella, H.	24				Amaral Jr., A.	1976			América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto com aprox. 3 m de altura, frutos tipo gaba de coloração marrom</nO>	BOTU001896					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1897	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	05	Andrade, E.M.	9				Amaral Jr., A.	1976			América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto, altura de 1 m de altura, flor amarela em espiga</nO>	BOTU001897					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1911	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	06	Kanagawa, A.I.	16972				Amaral Jr., A.	1976			América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto de 1,5 m de altura</nO>	BOTU001911					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1937	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	05	Rodrigues, J.M.V.					Amaral Jr., A.	1976			América	Botucatu		22°52'30"s	48°22'30"w	-48.375	-22.875													<nO>Arbusto de 1,5 m de altura, inflorescência amarela, sem cheiro, com ou sem fruto, folha composta</nO>	BOTU001937					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1939	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	05	Isaac, L.	3				Amaral Jr., A.	1976			América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto, altura de 1 m de altura, flor amarela em espiga</nO>	BOTU001939					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1946	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	05	Silva, M.I.	22				Amaral Jr., A.	1976			América	Botucatu				-48.439999	-22.879999	40412												<nO>Arbusto, altura de 1 m de altura, inflorescência amarela em espiga, flor amarela sem cheiro</nO>	BOTU001946					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1951	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1972	09	05	Martini, M.H.	22				Amaral Jr., A.	1976			América	Botucatu		22°52'30"s	48°22'30"w	-48.375	-22.875													<nO>Árvores primárias</nO>	BOTU001951					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	20556	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		2006	09	15	Iwazaki, M.C.Campos, C.J.	7				Dutra, V.F.	2006	11	20	América	Botucatu		22°56's	48°26'w	-48.433333	-22.933333													<nO>Arbusto, com 1 m de altura, caule, folhas bicompostas, flores e frutos pilosos, folíolulos membranáceos, inflorescências do tipo racemo, amarelas, sem odor</nO>	BOTU020556					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	35032	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		2020	08	04	Monteiro, T.C.	240				Monteiro, T.C.	2020	10		América	Botucatu	Distrito de Rubião Júnior, morro da Igreja de Santo Antônio	22º53'36"s	48º29'27"w	-48.490833	-22.893333														BOTU035032					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	35521	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		2021	09	21	Andrades, L.C.Campos, R.P.; Lopes, M.O.S.; Monteiro, T.C.	17				Monteiro, T.C.	2021	12	13	América	Botucatu	Distrito de Rubião Júnior, morro da Igreja de Santo Antônio	22º53'35"s	48º29'27"w	-48.490833	-22.893056														BOTU035521					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	37877	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		2022	02	02	Radovich, B.C.Monteiro, T.C.	7				Radovich, B.C.	2022	04		América	Botucatu	Morro da Igreja de Rubião Júnior, Distrito de Rubião Júnior	22º53'35.4"s	48º29'28.3"w	-48.491194	-22.893167														BOTU037877					
2025-04-07T15:09:29	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	41506	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		2025	03	23	Lopes, M.O.S.	66				Lopes, M.O.S.	2025	03	23	América	Botucatu	Floresta Estadual de Botucatu (FEB)	22º56'24"s	48º27'w	-48.45	-22.94														BOTU041506					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4636	Plantae				Fabaceae	Mimosa	daleoides		Mimosa daleoides	Benth.		1974	09	28	Ribeiro, L.A.	14				Amaral Jr., A.	1976			América	Botucatu				-48.439999	-22.879999	40412												<nO>Plantas subarbustivas, folhas pinadas, flores reunidas em inflorescência em capítulos</nO>	BOTU004636					
2024-08-29T16:40:42	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	39402	Plantae				Fabaceae	Mimosa	debilis		Mimosa debilis	Humb. & Bonpl. ex Willd.		2023	01	30	Monteiro, T.C.Nascimento, G.M.	859								América	Botucatu	Rodovia Eduardo Zuccari	23º01'30"s	48º34'03"w	-48.5675	-23.025														BOTU039402					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	14504	Plantae				Fabaceae	Mimosa	debilis	debilis	Mimosa debilis debilis	Humb. & Bonpl. ex Willd.		1986	02	13	Bicudo, L.R.H.Campos, C.J.; Amaral Jr., A.	494								América	Botucatu		22°54's	48°44'19"w	-48.738611	-22.9													<nO>Inflorescência cor-de-rosa, sem odor, planta rasteira</nO>	BOTU014504					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	20081	Plantae				Fabaceae	Mimosa	debilis	debilis	Mimosa debilis debilis	Humb. & Bonpl. ex Willd.		1994	01	13	Bertoncini, A.P.	66								América	Agudos				-48.98	-22.459999	52219												<nO>Subarbusto, botão florais verdes, frutos tipo vagem, glabros, agrupados em cachos, folhas mais claras na periferia do limbo</nO>	BOTU020081					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	1881	Plantae				Fabaceae	Mimosa	distans		Mimosa distans	Benth.		1973	12	30	Manetti Filho, J.	A 17				Monteiro, T.C.	2021	10	14	América	Botucatu				-48.439999	-22.879999	40412												<nO>Planta com flor, sem látex, com raiz</nO>	BOTU001881					
2024-10-24T09:15:01	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	40081	Plantae				Fabaceae	Mimosa	distans		Mimosa distans	Benth.		2024	09	06	Lira, B.B.C.Nascimento, G.M.; Dias, H.B.A.	3				Monteiro, T.C.				América	Botucatu	Cerrado ao lado do IBTEC (UNESP Rubião Júnior)	22º53'11.3"s	48º29'04.2"w	-48.4845	-22.886472														BOTU040081					
2024-10-24T09:15:01	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	40082	Plantae				Fabaceae	Mimosa	distans		Mimosa distans	Benth.		2024	09	06	Lira, B.B.C.Nascimento, G.M.; Dias, H.B.A.	2				Monteiro, T.C.				América	Botucatu	Cerrado ao lado do IBTEC (UNESP Rubião Júnior)	22º53'11.3"s	48º29'04.2"w	-48.4845	-22.886472														BOTU040082					
2023-12-06T16:52:12	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	4645	Plantae				Fabaceae	Mimosa	distans		Mimosa distans	Benth.		1974	10	19	Trevizan, E.	38				Schmidt-Silveira, F.	2023	11	03	América	Botucatu	Ca. 1km a oeste da FCMBB			-48.439999	-22.879999	40412													BOTU004645					
2023-12-06T16:52:12	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	20077	Plantae				Fabaceae	Mimosa	distans	var. distans	Mimosa distans var. distans	Benth.		1994	01	13	Bertoncini, A.P.	67								América	Agudos	Cia e Cervejaria Brahma			-48.98	-22.459999	52219													BOTU020077					
2022-07-21T15:48:56	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	35777	Plantae				Fabaceae	Mimosa	distans	var. distans	Mimosa distans var. distans	Benth.		2021	10	19	Monteiro, T.C.	605				Monteiro, T.C.	2022			América	Botucatu	Borda do Horto Florestal	22º56'06"s	48º27'30"w	-48.458333	-22.935														BOTU035777					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	14816	Plantae				Fabaceae	Mimosa	dolens		Mimosa dolens	Vell.		1986	02	13	Bicudo, L.R.H.Campos, C.J.; Amaral Jr., A.	519				Dutra, V.F.	2007	12	20	América	Botucatu		22°54's	48°44'w	-48.733333	-22.9													<nO>Frutos verdes</nO>	BOTU014816					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	14817	Plantae				Fabaceae	Mimosa	dolens		Mimosa dolens	Vell.		1986	01	07	Bicudo, L.R.H.Campos, C.J.; Amaral Jr., A.	245				Schmidt-Silveira, F.	2023	11	03	América	Botucatu	À margem da rodovia municipal (estrada do Roberto), que liga Vitoriana ao Rio Bonito, Fazenda Gold Farm	22°48's	48°17'05"w	-48.284722	-22.8													<nO>Planta com inflorescências lilases bem claras com anteras amarelas bem claras.</nO>	BOTU014817					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	15027	Plantae				Fabaceae	Mimosa	dolens		Mimosa dolens	Vell.		1985	12	12	Bicudo, L.R.H.Campos, C.J.; Amaral Jr., A.	181				Schmidt-Silveira, F.	2023	11	03	América	Botucatu	À margem da Rodovia João Melão, que liga São Manuel à Avaré, no km 296	22°54's	48°44'19"w	-48.738611	-22.9													<nO>Frutos verdes. Campo Cerrado.</nO>	BOTU015027					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	15037	Plantae				Fabaceae	Mimosa	dolens		Mimosa dolens	Vell.		1986	01	28	Bicudo, L.R.H.Campos, C.J.; Amaral Jr., A.	409				Schmidt-Silveira, F.	2023	11	03	América	Botucatu		22°54's	48°44'19"w	-48.738611	-22.9													<nO>Inflorescência lilás, sem odor</nO>	BOTU015037					
2024-02-08T09:43:52	PreservedSpecimen	Brasil	São Paulo	UNESP-IBB	BOTU	15039	Plantae				Fabaceae	Mimosa	dolens		Mimosa dolens	Vell.		1986	03	25	Bicudo, L.R.H.Campos, C.J.; Amaral Jr., A.	848				Schmidt-Silveira, F.	2023	11	03	América	Botucatu		22°34's	48°44'19"w	-48.738611	-22.566667													<nO>Frutos verdes</nO>	BOTU015039					
